,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
5605,02/07/2021/22:10,11.742,89.1,5.06348,0.048,0.226,87354.4863991
2089,01/14/2021/12:10,20.1365,60.22,0.08446000000000001,451.6,155.7,67652.9549459
4739,02/01/2021/21:50,15.604500000000002,55.47,5.068630000000001,0.055,0.093,91420.3761937
4286,01/29/2021/18:20,19.250700000000002,78.0,5.05936,5.002,5.006,97456.85395430001
22584,06/05/2021/20:00,23.896,84.3,0.07518999999999999,25.95,21.71,102452.431709
37551,09/17/2021/18:30,26.2547,80.5,5.071720000000001,129.9,119.2,89183.47255040001
16088,04/21/2021/17:20,21.9081,70.2,0.07828,410.4,436.2,70117.04183700001
48910,12/05/2021/15:40,20.0541,39.36,0.0927,316.5,191.7,68088.47278758
49543,12/10/2021/01:10,11.051900000000002,86.4,0.08755,0.048,0.145,54989.636652500005
49247,12/07/2021/23:50,11.3815,80.5,0.08857999999999999,0.044,0.174,65305.1026278
38981,09/27/2021/16:50,25.616100000000003,64.05,5.06657,281.2,87.7,72877.52703860002
12139,03/25/2021/07:10,18.1692,59.41,0.08549000000000001,4.37,4.002,39410.070114849994
32952,08/16/2021/20:00,28.3868,57.28,0.07313,5.475,4.674,130111.8641872
4438,01/30/2021/19:40,17.1495,58.98,5.068630000000001,0.044,0.115,96215.08309089999
7202,02/19/2021/00:20,16.48,63.39,0.07725,0.055,0.119,62354.9954253
35856,09/06/2021/00:00,25.4307,85.5,0.28119000000000005,0.099,0.137,74326.6038596
48323,12/01/2021/13:50,19.3125,65.82,0.08755,62.69,62.66,63236.13343312
21086,05/26/2021/10:20,23.8548,77.3,5.07275,713.0,652.2,65475.9748589
1827,01/12/2021/16:30,19.0138,72.0,0.07415999999999999,140.5,140.5,70341.7896807
5453,02/06/2021/20:50,10.9077,86.0,0.07622,0.066,0.163,93770.98860279999
46130,11/16/2021/08:20,13.1737,78.2,0.08343,36.92,28.81,54282.0091837
21878,05/31/2021/22:20,23.113200000000003,85.3,0.06901,0.048,0.093,99597.0413289
31908,08/09/2021/14:00,38.6662,28.94,5.05524,846.0,153.1,102516.5819836
18408,05/07/2021/20:00,23.7209,62.69,0.07210000000000001,7.17,6.735,103477.4289578
31370,08/05/2021/20:20,30.529200000000003,80.0,5.05215,0.998,0.733,122584.67528550001
1870,01/12/2021/23:40,15.6766,86.0,0.08857999999999999,0.026,0.148,71426.6163747
51825,12/25/2021/21:30,17.345200000000002,53.41,0.0824,0.051,0.111,87179.9223802
51887,12/26/2021/07:50,17.056800000000003,59.71,0.08549000000000001,0.051,0.141,50553.66690515
27951,07/13/2021/02:30,25.7191,89.0,5.060390000000001,0.084,0.126,76871.76154600001
35958,09/06/2021/17:00,29.973000000000003,57.82,0.26471,428.1,69.4,74583.6805399
19960,05/18/2021/14:40,25.544,64.96,0.07107000000000001,665.7,217.8,74721.51119500001
37568,09/17/2021/21:20,25.6264,82.8,5.06554,0.066,0.148,91550.5048075
14317,04/09/2021/10:10,17.829300000000003,83.4,0.07313,194.8,183.3,72119.07284990001
11524,03/21/2021/00:40,13.6372,86.8,0.07313,0.07,0.141,61852.5743312
12209,03/25/2021/18:50,20.4043,65.52,0.0824,78.1,81.4,87494.5500118
26642,07/04/2021/00:20,27.1508,84.8,5.06451,0.088,0.13,87099.80855789999
30904,08/02/2021/14:40,32.342,50.23,5.05215,768.0,109.0,101249.2264249
5927,02/10/2021/03:50,14.7393,77.3,5.06451,0.055,0.126,50885.8956866
39797,10/03/2021/08:50,28.0366,49.98,5.07275,135.0,79.0,62981.69057200001
47335,11/24/2021/17:10,22.011100000000003,50.34,2.05485,94.5,116.5,77815.20475440001
29590,07/24/2021/11:40,30.529200000000003,57.83,5.05421,813.0,61.03,110467.7599205
188,01/01/2021/07:20,12.0922,85.4,0.07415999999999999,0.077,0.111,53374.919021899994
14893,04/13/2021/10:10,20.7545,77.2,0.07828,323.5,276.5,72034.057546
40448,10/07/2021/21:20,22.855700000000002,67.93,0.07107000000000001,0.069,0.07,90937.17086200001
33643,08/21/2021/15:10,28.8812,43.75,5.07687,748.0,52.33,93512.800707
35090,08/31/2021/16:20,30.3644,43.41,5.07069,536.9,60.68,59271.9664756
16554,04/24/2021/23:00,19.8172,65.67,0.08034000000000001,0.059,0.104,78902.7057404
12273,03/26/2021/05:30,13.771099999999999,87.3,0.08857999999999999,0.044,0.178,54048.571672900005
36338,09/09/2021/08:20,22.3304,76.7,0.3502,204.0,62.42,51479.2970412
32229,08/11/2021/19:30,31.322300000000002,24.11,5.05318,90.2,76.7,124417.77942830001
31447,08/06/2021/09:10,30.8073,61.62,5.05112,268.0,148.3,87537.2400716
9231,03/05/2021/02:30,15.2749,71.5,0.08034000000000001,0.033,0.189,52356.171792500005
43665,10/30/2021/05:30,22.454,75.6,0.07313,0.059,0.163,55003.6503484
40926,10/11/2021/05:00,21.1356,76.1,0.08343,0.084,0.133,58996.354842299996
12232,03/25/2021/22:40,16.459400000000002,81.3,0.08549000000000001,0.048,0.145,77769.98207910001
33589,08/21/2021/06:10,25.8839,59.22,5.06554,0.11,0.093,55845.414933500004
26083,06/30/2021/03:10,23.381,72.5,5.06451,0.029,0.141,70228.1994473
51230,12/21/2021/18:20,18.179499999999997,74.6,0.07210000000000001,0.915,0.986,90763.9507562
571,01/03/2021/23:10,12.6381,75.9,0.08755,0.095,0.137,76925.9793761
49847,12/12/2021/03:50,15.8002,54.84,0.0824,0.062,0.104,47176.830290649996
20846,05/24/2021/18:20,24.2256,61.16,5.06348,296.5,311.1,77018.4245026
37218,09/15/2021/11:00,21.7433,79.0,0.29148999999999997,101.6,87.1,73644.5864447
19126,05/12/2021/19:40,32.754000000000005,27.38,0.07931,43.83,40.52,96931.6072259
46293,11/17/2021/11:30,21.805100000000003,72.0,5.06245,478.8,72.9,71683.14572330001
37142,09/14/2021/22:20,26.2856,55.82,0.32651,0.117,0.07,84318.2479083
37683,09/18/2021/16:30,26.0899,81.1,5.06966,120.4,105.5,73244.65192650001
5648,02/08/2021/05:20,13.699000000000002,64.77,5.06451,0.062,0.111,52113.28642130001
9514,03/07/2021/01:40,12.833800000000002,84.7,0.07828,0.044,0.1,56032.165562199996
25175,06/23/2021/19:50,25.348300000000002,78.0,5.06657,37.66,34.3,104682.7818846
50574,12/17/2021/05:00,11.9274,90.8,0.08857999999999999,0.04,0.13,48545.92671555
42068,10/19/2021/03:20,20.291,89.5,5.071720000000001,0.088,0.13,54261.770105999996
14257,04/09/2021/00:10,17.118599999999997,89.5,0.06901,0.066,0.193,64229.6290239
38047,09/21/2021/05:10,24.411,45.75,5.0676,0.095,0.096,54943.571550500004
12583,03/28/2021/09:10,19.0344,63.27,5.068630000000001,395.9,401.9,64874.74392840001
44957,11/08/2021/04:50,22.0008,85.7,0.06798,0.055,0.144,52454.4511789
14696,04/12/2021/01:20,18.3546,84.3,0.07622,0.018,0.133,58752.3263977
17365,04/30/2021/14:10,27.4598,48.05,0.07313,852.0,52.02,70663.39707640001
43371,10/28/2021/04:30,17.643900000000002,85.4,5.060390000000001,0.055,0.126,51681.62865500001
19039,05/12/2021/05:10,19.539099999999998,90.5,0.07415999999999999,0.037,0.119,47060.9427092
42343,10/21/2021/01:10,20.188000000000002,88.7,5.06348,0.077,0.133,57683.1908473
31513,08/06/2021/20:10,30.2614,77.4,5.04906,11.08,9.05,133422.3966941
28614,07/17/2021/17:00,39.6653,20.08,5.07687,554.3,58.21,97964.44610160001
48633,12/03/2021/17:30,18.3031,65.35,0.08549000000000001,40.38,50.79,92110.32674070001
25030,06/22/2021/19:40,28.870900000000002,38.03,5.06451,99.4,108.7,108230.17488070001
35721,09/05/2021/01:30,26.0075,69.32,0.26059,0.018,0.13,63695.247410899996
24498,06/19/2021/03:00,23.3501,87.9,0.07313,0.059,0.115,88722.43311740001
46465,11/18/2021/16:10,23.5046,63.12,5.06657,227.1,201.3,60794.7826755
9053,03/03/2021/20:50,15.913499999999999,58.58,5.074809999999999,0.044,0.108,94072.63815200001
20362,05/21/2021/09:40,22.0008,65.97,0.07107000000000001,400.7,348.4,70871.35162500001
13215,04/01/2021/18:30,18.0971,83.1,0.07622,35.75,32.0,68242.84097230001
46235,11/17/2021/01:50,16.6757,86.2,0.07518999999999999,0.044,0.159,55282.4199617
31970,08/10/2021/00:20,31.2502,32.34,5.05524,0.091,0.078,94999.04414069999
43130,10/26/2021/12:20,23.0823,59.81,5.068630000000001,567.7,213.5,71476.70106200001
714,01/04/2021/23:00,12.36,82.7,0.08755,0.07,0.122,80536.7774624
20247,05/20/2021/14:30,23.834200000000003,63.46,0.07415999999999999,884.0,94.8,70872.5033813
12295,03/26/2021/09:10,15.9032,82.5,0.08652000000000001,371.6,377.1,63450.5328936
23582,06/12/2021/18:20,25.8015,43.07,0.08034000000000001,347.3,346.8,85123.78666209998
44205,11/02/2021/23:30,18.8387,85.0,0.08446000000000001,0.08,0.078,69890.89649960001
9811,03/09/2021/03:10,14.296400000000002,90.9,0.08343,0.048,0.108,52320.2810923
23124,06/09/2021/14:00,25.3998,58.93,0.08446000000000001,443.3,253.5,74411.72386299999
31091,08/03/2021/21:50,28.232300000000002,83.8,5.05421,0.051,0.093,120691.8058562
45320,11/10/2021/17:20,22.8351,65.61,0.07622,120.5,138.1,77406.63197639999
12530,03/28/2021/00:20,20.4558,51.38,5.071720000000001,0.059,0.111,58353.6824489
26857,07/05/2021/12:10,32.496500000000005,55.34,5.07687,847.0,90.7,92098.2036819
52018,12/27/2021/05:40,15.913499999999999,79.0,0.08446000000000001,0.048,0.093,51062.91704139
30786,08/01/2021/19:00,31.538600000000002,55.2,5.05215,189.1,170.0,99863.710873
39912,10/04/2021/04:00,27.0272,56.95,5.068630000000001,0.088,0.122,56272.69481870001
18970,05/11/2021/17:40,23.7209,72.2,0.07725,358.2,359.1,71314.27526349999
36353,09/09/2021/10:50,29.046,53.35,0.27604,627.5,80.8,66078.03908
29885,07/26/2021/12:50,38.7795,26.91,5.060390000000001,878.0,120.9,110509.6792313
5164,02/04/2021/20:40,10.7841,54.42,0.08549000000000001,0.051,0.085,89834.1171232
2221,01/15/2021/10:10,15.3058,68.66,0.07931,97.4,100.6,67222.7136459
6538,02/14/2021/09:40,18.416400000000003,63.15,0.07828,419.9,424.0,62596.4812531
50985,12/20/2021/01:30,18.9108,70.9,0.07210000000000001,0.062,0.133,53676.4559406
25383,06/25/2021/06:30,22.1656,89.1,5.05833,18.42,13.64,55654.99381740001
50742,12/18/2021/09:00,13.1325,87.2,0.08549000000000001,78.2,59.52,57345.73536793
21769,05/31/2021/04:10,21.8566,87.3,0.07725,0.037,0.093,63558.1668224
47972,11/29/2021/03:20,14.5539,79.0,0.07518999999999999,0.051,0.122,49988.40803867
34253,08/25/2021/20:50,27.3156,80.5,5.07275,0.073,0.141,113395.5621125
6061,02/11/2021/02:10,13.2664,89.7,0.07210000000000001,0.037,0.152,54027.5226753
51193,12/21/2021/12:10,20.5794,55.24,0.0824,449.8,56.96,67289.06651473
2687,01/18/2021/15:50,14.141900000000001,60.27,0.08343,157.8,164.3,78896.85728709999
8704,03/01/2021/10:40,17.5306,81.0,0.09167,516.7,59.79,70410.6770695
13592,04/04/2021/09:20,18.5606,84.0,0.07415999999999999,120.6,111.5,66136.2163846
38654,09/25/2021/10:20,25.3174,74.8,5.06451,563.1,73.9,70085.7466981
2178,01/15/2021/03:00,19.3949,51.64,0.08549000000000001,0.062,0.089,48065.234053399996
51049,12/20/2021/12:10,19.158,63.72,0.10506,162.5,165.9,68358.05248647
20476,05/22/2021/04:40,17.2525,89.3,0.07210000000000001,0.044,0.174,54166.830474
17083,04/28/2021/15:10,27.4186,37.44,0.07518999999999999,774.0,53.56,74088.6121008
39573,10/01/2021/19:30,28.191100000000002,47.18,5.07275,0.113,0.063,96702.518097
33641,08/21/2021/14:50,28.5825,47.52,5.07378,743.0,62.99,94531.2990884
51243,12/21/2021/20:30,15.995899999999999,82.2,0.07931,0.026,0.108,90800.4226442
32610,08/14/2021/11:00,29.7361,47.75,5.05318,719.0,31.9,95066.5147542
21936,06/01/2021/08:00,23.484,83.2,0.07210000000000001,277.6,255.8,52848.553332400006
12825,03/30/2021/01:30,19.3949,82.1,0.0824,0.062,0.122,55404.97051529999
17992,05/04/2021/22:40,20.3837,55.68,5.07069,0.088,0.089,87199.15468440001
18952,05/11/2021/14:40,23.7209,73.6,0.07210000000000001,810.0,235.8,75214.3048791
13404,04/03/2021/02:00,17.3246,85.4,0.07107000000000001,0.018,0.137,54396.5974356
17526,05/01/2021/17:00,32.496500000000005,30.89,0.07931,240.9,208.7,70677.13817250001
32552,08/14/2021/01:20,23.782700000000002,64.37,5.05833,0.091,0.082,80087.1036262
11891,03/23/2021/13:50,18.086800000000004,59.1,0.08755,378.2,242.9,71934.5674873
51882,12/26/2021/07:00,16.984700000000004,61.35,0.08549000000000001,0.048,0.104,52696.3726761
2976,01/20/2021/16:00,15.1513,54.02,0.08755,182.0,205.5,73386.135868
35193,09/01/2021/09:30,25.9148,44.45,5.07584,477.1,48.18,56794.29320470001
12672,03/29/2021/00:00,19.1065,77.1,5.05627,0.033,0.156,64094.646504200005
51499,12/23/2021/15:10,20.5897,56.21,0.08755,361.7,68.66,62754.370262100005
19417,05/14/2021/20:10,22.011100000000003,80.8,5.07584,7.31,6.612,103696.43662179999
30165,07/28/2021/11:30,34.1445,37.61,5.05318,818.0,37.83,99929.1783734
14843,04/13/2021/01:50,18.746,85.4,0.08343,0.037,0.089,57145.93009590001
32560,08/14/2021/02:40,24.5449,47.76,5.05318,0.059,0.115,71269.84709930001
5589,02/07/2021/19:30,11.8656,86.2,5.0676,0.04,0.185,93994.82680200001
48180,11/30/2021/14:00,21.918400000000002,58.64,0.08755,474.7,67.35,60745.1214418
50002,12/13/2021/05:40,14.0183,67.22,0.08549000000000001,0.051,0.1,51199.5543045
6755,02/15/2021/21:50,15.553,62.65,0.08857999999999999,0.084,0.108,92818.9714684
6632,02/15/2021/01:20,16.8302,62.75,0.08755,0.044,0.182,56557.6161997
10933,03/16/2021/22:10,14.1316,85.0,0.07313,0.051,0.145,89387.61610930001
12842,03/30/2021/04:20,17.819000000000003,83.8,0.08137,0.033,0.167,53654.8702821
22653,06/06/2021/07:30,22.7527,85.4,0.07313,48.14,38.73,51562.97740330001
24131,06/16/2021/13:50,26.7079,61.38,0.058710000000000005,904.0,42.4,79974.2916505
16326,04/23/2021/09:00,19.6318,71.0,0.08343,319.9,215.8,63325.279269800005
47437,11/25/2021/10:10,18.1383,58.56,5.07069,299.0,36.39,56065.392982130004
21012,05/25/2021/22:00,22.062600000000003,84.8,5.06657,0.04,0.111,103477.07572960002
11147,03/18/2021/09:50,15.007100000000001,71.4,0.08549000000000001,30.42,28.12,56852.004836
25985,06/29/2021/10:50,28.3662,63.51,5.06451,711.0,176.1,76846.237734
51989,12/27/2021/00:50,18.1177,64.82,0.07931,0.051,0.1,56930.600634
25508,06/26/2021/03:20,22.7115,89.2,5.0676,0.073,0.119,64507.29012029999
7106,02/18/2021/08:20,16.0783,72.4,0.07313,2.968,3.108,44765.215426
9173,03/04/2021/16:50,18.179499999999997,50.47,5.06451,400.4,446.2,62976.4289097
32640,08/14/2021/16:00,32.0639,41.21,5.05524,640.9,30.51,97055.10199080002
34906,08/30/2021/09:40,27.398000000000003,58.79,5.0676,506.3,36.46,64529.058603800004
38884,09/27/2021/00:40,23.1956,79.4,5.06554,0.058,0.119,62582.710925600004
24806,06/21/2021/06:20,21.619699999999998,67.91,5.06451,24.52,14.45,52103.6101378
34907,08/30/2021/09:50,27.6349,58.29,5.06348,534.1,36.1,65082.48705920001
27319,07/08/2021/17:10,33.1042,51.83,5.05627,512.4,82.5,83300.8063893
3101,01/21/2021/12:50,16.6448,58.2,0.08652000000000001,323.0,333.4,69335.1184391
39999,10/04/2021/18:30,27.913000000000004,56.35,5.0676,29.69,18.86,97441.6666764
21901,06/01/2021/02:10,22.969,85.6,0.07107000000000001,0.062,0.152,89836.7092624
19146,05/12/2021/23:00,28.8503,33.29,0.0824,0.084,0.096,85912.2847869
16009,04/21/2021/04:10,17.7881,90.2,0.07313,0.04,0.085,55834.2419261
31209,08/04/2021/17:30,31.888800000000003,60.89,5.05215,167.7,129.6,96618.26097609999
4807,02/02/2021/09:10,16.4697,62.96,5.057300000000001,83.0,85.0,58092.102000900006
32038,08/10/2021/11:40,37.6053,13.04,5.05215,761.0,125.6,99882.300107
36165,09/08/2021/03:30,22.8351,88.7,0.36668,0.066,0.174,60802.8352773
34465,08/27/2021/08:10,27.0375,92.4,5.06554,47.29,35.47,65720.65828049999
124,12/31/2020/20:40,14.0183,71.2,0.08034000000000001,0.04,0.119,95437.8394671
44753,11/06/2021/18:50,23.5252,69.51,0.07313,0.077,0.052,93351.9433204
21075,05/26/2021/08:30,21.9802,88.2,5.06554,189.9,156.8,52102.141296
26833,07/05/2021/08:10,27.655500000000004,79.4,5.06554,307.8,274.9,67918.2099395
39681,10/02/2021/13:30,30.7558,41.51,5.068630000000001,693.7,185.7,75891.9168089
2704,01/18/2021/18:40,14.4303,55.39,0.08857999999999999,0.941,1.061,104913.35322470001
8759,03/01/2021/19:50,18.859299999999998,78.7,5.06245,0.037,0.119,97807.6376347
24523,06/19/2021/07:10,23.566399999999998,81.6,0.06901,36.53,29.31,53351.8368146
45233,11/10/2021/02:50,21.784499999999998,69.41,0.07518999999999999,0.062,0.093,51258.6714223
36252,09/08/2021/18:00,29.046,59.49,0.26883,207.4,32.12,72922.64217159999
26793,07/05/2021/01:30,27.562800000000003,84.5,5.06348,0.088,0.126,76879.16057159999
47525,11/26/2021/00:50,14.42,82.8,0.0824,0.062,0.115,56935.8589797
24480,06/19/2021/00:00,23.9269,86.5,0.07004,0.04,0.133,97531.6064412
14535,04/10/2021/22:30,17.9323,86.3,0.07107000000000001,0.073,0.093,86537.5236063
11391,03/20/2021/02:30,13.8329,84.2,0.08755,0.04,0.13,52606.2800696
7962,02/24/2021/07:00,9.5172,79.8,0.08961,0.059,0.145,44250.7806488
27627,07/10/2021/20:30,29.973000000000003,59.06,5.057300000000001,5.89,4.95,123973.90008370002
49431,12/09/2021/06:30,8.11846,88.4,0.08549000000000001,0.081,0.185,48670.06223933
1705,01/11/2021/20:10,17.643900000000002,83.5,0.07210000000000001,0.048,0.115,98689.2663716
9434,03/06/2021/12:20,18.4885,69.69,0.09064,708.0,67.27,76225.09028060001
51648,12/24/2021/16:00,20.1262,45.91,0.07725,258.0,77.3,69872.32260745001
49054,12/06/2021/15:40,19.0241,54.06,0.08343,306.5,142.2,67719.81598274
21780,05/31/2021/06:00,22.1244,86.9,0.07004,3.796,3.165,47328.2972651
49744,12/11/2021/10:40,22.1141,46.36,0.08755,351.0,86.8,65884.54967733
5678,02/08/2021/10:20,15.573599999999999,60.17,5.06348,304.7,67.81,66514.4680226
17854,05/03/2021/23:40,19.2095,69.64,0.08343,0.037,0.163,71972.66773320001
13812,04/05/2021/22:00,15.965,82.2,0.07415999999999999,0.062,0.137,91325.8648769
34945,08/30/2021/16:10,32.8467,42.81,5.0779,574.1,38.96,72840.91486460001
7322,02/19/2021/20:20,13.3797,80.8,0.07931,0.091,0.126,99889.8332283
6999,02/17/2021/14:30,16.3255,76.3,0.07415999999999999,79.5,80.1,73848.1948362
27325,07/08/2021/18:10,32.7643,53.13,5.0676,340.5,329.9,83511.6675258
27427,07/09/2021/11:10,35.009699999999995,24.85,5.060390000000001,790.0,65.52,95685.0319172
9212,03/04/2021/23:20,15.4603,67.19,0.07828,0.033,0.111,75621.01171939999
15693,04/18/2021/23:30,18.4679,86.9,0.06901,0.026,0.119,70509.59558119999
18026,05/05/2021/04:20,17.3246,84.6,5.06142,0.04,0.204,55876.124867599996
38119,09/21/2021/17:10,33.0527,21.64,5.09129,338.3,113.7,69844.5513406
14127,04/08/2021/02:30,16.881700000000002,90.3,0.07004,0.07,0.174,53766.9175755
49370,12/08/2021/20:20,14.1625,72.1,0.07518999999999999,0.055,0.104,89577.6562284
15413,04/17/2021/00:50,15.2955,71.8,0.08549000000000001,0.029,0.115,60582.115042599995
47962,11/29/2021/01:40,14.904100000000001,75.8,0.07313,0.062,0.074,53455.88943752001
41187,10/13/2021/00:30,21.4343,73.6,0.12051,0.069,0.1,61840.8657444
51377,12/22/2021/18:50,15.8311,82.9,0.07622,0.048,0.074,90849.4418995
32295,08/12/2021/06:30,24.215300000000003,50.38,5.05009,2.914,2.334,58009.2192296
38994,09/27/2021/19:00,24.5449,73.6,5.068630000000001,10.35,8.56,98977.26393000002
22405,06/04/2021/14:10,25.1835,75.2,0.07210000000000001,421.8,308.3,75969.5328503
49288,12/08/2021/06:40,8.347119999999999,87.7,0.08755,0.07,0.2,49777.700217670004
22844,06/07/2021/15:20,27.8821,53.91,0.07210000000000001,766.0,98.2,79097.03697340001
18308,05/07/2021/03:20,17.571800000000003,81.2,0.08857999999999999,0.095,0.052,57078.8252148
10325,03/12/2021/16:50,20.9914,59.75,0.07622,387.6,238.7,71148.20905359999
39389,09/30/2021/12:50,30.488000000000003,40.61,5.07275,726.0,66.38,67917.96111209999
52006,12/27/2021/03:40,16.459400000000002,83.0,0.08755,0.091,0.137,48412.9468094
21105,05/26/2021/13:30,24.4316,71.6,5.06451,678.5,264.8,77228.2258721
26794,07/05/2021/01:40,27.5834,84.6,5.06554,0.106,0.122,75872.645993
42496,10/22/2021/02:40,21.1562,82.5,5.06348,0.062,0.119,53328.07919510001
42911,10/24/2021/23:50,23.514899999999997,67.23,0.08652000000000001,0.059,0.082,63411.65613070001
49196,12/07/2021/15:20,19.982,48.43,0.08549000000000001,362.2,60.9,67505.10751402
37009,09/14/2021/00:10,23.7106,56.42,0.2781,0.077,0.081,67925.2037013
38940,09/27/2021/10:00,23.9269,80.1,5.06142,483.8,46.72,71688.01446120001
49760,12/11/2021/13:20,23.1235,36.65,0.08857999999999999,456.1,133.8,70295.4535754
30757,08/01/2021/14:10,29.0872,83.4,5.05936,112.2,84.2,100408.3906732
31067,08/03/2021/17:50,30.1893,71.6,5.05009,227.0,177.0,98057.5962322
44461,11/04/2021/18:10,22.9999,76.6,0.06901,6.318,5.228,86076.4231046
46333,11/17/2021/18:10,20.9914,78.2,0.07313,3.628,3.52,89014.34626199999
14251,04/08/2021/23:10,16.799300000000002,88.7,0.07210000000000001,0.11,0.067,74300.668233
8485,02/27/2021/22:10,16.459400000000002,68.59,0.08652000000000001,0.048,0.104,88595.0467447
6120,02/11/2021/12:00,17.2216,74.1,0.07725,397.8,305.8,66534.2512326
24782,06/21/2021/02:20,21.9493,65.84,5.0676,0.069,0.115,97083.06704699999
7459,02/20/2021/19:10,17.448199999999996,62.5,0.08549000000000001,2.028,2.107,99076.7401661
14003,04/07/2021/05:50,16.1401,90.1,0.07107000000000001,0.077,0.237,46176.6852166
2485,01/17/2021/06:10,15.655999999999999,45.28,0.08446000000000001,0.066,0.111,56454.408767999994
18290,05/07/2021/00:20,19.5906,73.1,0.08137,0.048,0.141,65193.09681250001
14833,04/13/2021/00:10,18.5812,84.9,0.08446000000000001,0.04,0.126,68120.5865849
36778,09/12/2021/09:40,25.7191,55.42,0.28428000000000003,325.8,85.7,73599.2398295
16683,04/25/2021/20:30,19.776,64.56,0.0824,0.055,0.122,100493.85217310001
21783,05/31/2021/06:30,22.2377,86.2,0.06798,34.59,26.21,47412.263709700004
9904,03/09/2021/18:40,22.0729,56.61,0.07415999999999999,74.7,86.4,92923.77865489999
50212,12/14/2021/16:40,19.3125,56.91,0.08446000000000001,35.0,33.53,68008.70120029
48946,12/05/2021/21:40,12.7411,68.39,0.08446000000000001,0.062,0.074,86077.038612
27735,07/11/2021/14:30,32.074200000000005,63.34,5.05524,836.0,82.4,102635.65727600001
4509,01/31/2021/07:30,12.3806,61.12,5.0676,0.088,0.096,45997.7423793
50443,12/16/2021/07:10,11.5257,85.3,0.0824,0.037,0.152,40869.728669690005
